"MARKET","SITE","CXR","DDATE","RDATE","DSTP","RSTP","TYPE","BASE","TAXES","FARE","FEE","CURRENCY","QTS","REFERENCE","DCXR","RCXR","DFLIGHT","RFLIGHT","DTIME","RTIME","DROUTE","RROUTE","FLIGHT_CLASS","PASSENGERS","DBOOKING_CLASS","RBOOKING_CLASS","DOPERATING_CXR","ROPERATING_CXR","FIRST_PAGE_PRICE","DDURATION","RDURATION","FUEL_SURCHARGE","DCXRFLIGHT","RCXRFLIGHT","RESPONSE_TIME","PRICED_IN"
"SINAMD","SKO_SG","9W","08/09/16","08/15/16","1","1","","185","335.9","520.9","0","SGD","07/25/16 16:04","","9W - 9W","9W - 9W","9 - 323","328 - 12","11:15","09:40","11:15 - SIN :: 14:10 - BOM / 17:35 - BOM :: 18:50 - AMD","09:40 - AMD :: 11:00 - BOM / 01:15 - BOM :: 09:25 - SIN","E","1","","","9W - 9W","9W - 9W","520.9","10:05","21:15","","9W9 - 9W323","9W328 - 9W12","",""
"SINAMD","XPSG_LIVE","9W","08/09/16","08/15/16","1","1","Coach","185","335.9","520.9","0","SGD","07/25/16 16:06","","9W - 9W","9W - 9W","9 - 2001","324 - 12","11:15","19:20","11:15 - SIN :: 14:10 - BOM / 02:35 - BOM :: 03:45 - AMD","19:20 - AMD :: 20:45 - BOM / 01:15 - BOM :: 09:25 - SIN","E","1","W - W","W - W","","","520.9","19:00","11:35","","9W9 - 9W2001","9W324 - 9W12","",""
"SINAMD","ZUP","9W","08/09/16","08/15/16","1","1","Economy","185.1","335.9","521","","SGD","07/25/16 16:04","","9W - 9W","9W - 9W","9 - 323","738 - 10","11:15","07:00","11:15 - SIN :: 14:10 - BOM / 17:35 - BOM :: 18:50 - AMD","07:00 - AMD :: 08:10 - BOM / 09:55 - BOM :: 18:10 - SIN","E","1","","","9W - 9W","9W - 9W","","","","","9W9 - 9W323","9W738 - 9W10","",""
"SINAMD","AEG","9W","08/09/16","08/15/16","1","1","ECONOMY","201.29","335.9","537.19","0","SGD","07/25/16 16:01","","9W - 9W","9W - 9W","0009 - 0385","0738 - 0010","11:15","07:00","11:15 - SIN :: 14:10 - BOM / 20:50 - BOM :: 22:00 - AMD","07:00 - AMD :: 08:10 - BOM / 09:55 - BOM :: 18:10 - SIN","E","1","","","","","537.19","12:45","09:10","","9W0009 - 9W0385","9W0738 - 9W0010","Interstitial : 1; Listpage1 : 32",""
"SINAMD","CHP_SG","AI","08/09/16","08/15/16","1","1","ECONOMY","350","301.82","651.82","0","SGD","07/25/16 16:04","","AI - AI","AI - AI","343 - 331","614 - 342","19:15","07:30","19:15 - SIN :: 22:05 - BOM / 01:20 - BOM :: 02:25 - AMD","07:30 - AMD :: 08:55 - BOM / 23:50 - BOM :: 07:50 - SIN","E","1","","","","","651.82","09:40","21:50","","AI343 - AI331","AI614 - AI342","",""
"SINAMD","XPSG_LIVE","AI","08/09/16","08/15/16","1","1","Coach","350","329.8","679.8","0","SGD","07/25/16 16:06","","AI - AI","AI - AI","343 - 331","92 - 342","19:15","20:30","19:15 - SIN :: 22:05 - BOM / 01:20 - BOM :: 02:25 - AMD","20:30 - AMD :: 21:45 - BOM / 23:50 - BOM :: 07:50 - SIN","E","1","T - Q","Q - T","","","679.8","09:40","08:50","","AI343 - AI331","AI92 - AI342","",""
"SINAMD","ZUP","AI","08/09/16","08/15/16","1","1","Economy","350.2","329.8","680","","SGD","07/25/16 16:04","","AI - AI","AI - AI","343 - 331","92 - 342","19:15","20:30","19:15 - SIN :: 22:05 - BOM / 01:20 - BOM :: 02:25 - AMD","20:30 - AMD :: 21:45 - BOM / 23:50 - BOM :: 07:50 - SIN","E","1","","","AI - AI","AI - AI","","","","","AI343 - AI331","AI92 - AI342","",""
"SINAMD","SKO_SG","AI","08/09/16","08/15/16","1","1","","353.5","329.8","683.3","0","SGD","07/25/16 16:04","","AI - AI","AI - AI","343 - 331","92 - 342","19:15","20:30","19:15 - SIN :: 22:05 - BOM / 01:20 - BOM :: 02:25 - AMD","20:30 - AMD :: 21:45 - BOM / 23:50 - BOM :: 07:50 - SIN","E","1","","","AI - AI","AI - AI","683.3","09:40","08:50","","AI343 - AI331","AI92 - AI342","",""
"SINAMS","CHP_SG","TK","08/09/16","08/15/16","1","1","ECONOMY","527","544.04","1071.04","0","SGD","07/25/16 16:04","","TK - TK","TK - TK","55 - 1957","1952 - 54","22:00","11:10","22:00 - SIN :: 04:25 - IST / 10:25 - IST :: 13:00 - AMS","11:10 - AMS :: 15:40 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","","","1071.04","21:00","24:45","","TK55 - TK1957","TK1952 - TK54","",""
"SINAMS","ZUP","AY","08/09/16","08/15/16","1","1","Economy","539.8","558.2","1098","","SGD","07/25/16 16:04","","AY - AY","AY - AY","82 - 841","846 - 81","23:35","18:50","23:35 - SIN :: 06:35 - HEL / 08:10 - HEL :: 09:45 - AMS","18:50 - AMS :: 22:10 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","AY - AY","AY - AY","","","","","AY82 - AY841","AY846 - AY81","",""
"SINAMS","XPSG_LIVE","TK","08/09/16","08/15/16","1","1","Coach","527","590.9","1117.9","0","SGD","07/25/16 16:06","","TK - TK","TK - TK","55 - 1951","1958 - 54","22:00","13:55","22:00 - SIN :: 04:25 - IST / 07:00 - IST :: 09:40 - AMS","13:55 - AMS :: 18:25 - IST / 01:50 - IST :: 17:55 - SIN","E","1","U - U","V - V","","","1117.9","17:40","22:00","","TK55 - TK1951","TK1958 - TK54","",""
"SINAMS","ZUP","TK","08/09/16","08/15/16","1","1","Economy","527.1","590.9","1118","","SGD","07/25/16 16:04","","TK - TK","TK - TK","55 - 1951","1954 - 54","22:00","19:30","22:00 - SIN :: 04:25 - IST / 07:00 - IST :: 09:40 - AMS","19:30 - AMS :: 00:05 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","TK - TK","TK - TK","","","","","TK55 - TK1951","TK1954 - TK54","",""
"SINAMS","CHP_SG","AF","08/09/16","08/15/16","1","1","ECONOMY","669","454.16","1123.16","0","SGD","07/25/16 16:04","","AF - AF","AF - AF","257 - 8230","8229 - 256","22:50","07:55","22:50 - SIN :: 06:10 - CDG / 10:15 - CDG :: 11:35 - AMS","07:55 - AMS :: 09:25 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","","","AF - KL","KL - AF","1123.16","18:45","25:55","","AF257 - AF8230","AF8229 - AF256","",""
"SINAMS","SKO_SG","TK","08/09/16","08/15/16","1","1","","532.27","590.9","1123.17","0","SGD","07/25/16 16:05","","TK - TK","TK - TK","55 - 1951","1958 - 54","22:00","13:55","22:00 - SIN :: 04:25 - IST / 07:00 - IST :: 09:40 - AMS","13:55 - AMS :: 18:25 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","TK - TK","TK - TK","1123.17","17:40","22:00","","TK55 - TK1951","TK1958 - TK54","",""
"SINAMS","SKO_SG","AF","08/09/16","08/15/16","1","1","","675.69","458.1","1133.79","0","SGD","07/25/16 16:05","","AF - AF","AF - AF","257 - 1640","8229 - 256","22:50","07:55","22:50 - SIN :: 06:10 - CDG / 11:40 - CDG :: 12:55 - AMS","07:55 - AMS :: 09:25 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","","","AF - AF","KL - AF","1133.79","20:05","25:55","","AF257 - AF1640","AF8229 - AF256","",""
"SINAMS","AEG","TK","08/09/16","08/15/16","1","1","ECONOMY","556.09","590.9","1146.99","0","SGD","07/25/16 16:02","","TK - TK","TK - TK","0055 - 1953","1954 - 0054","22:00","19:30","22:00 - SIN :: 04:25 - IST / 15:40 - IST :: 18:20 - AMS","19:30 - AMS :: 00:05 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","","","1146.99","26:20","16:25","","TK0055 - TK1953","TK1954 - TK0054","Interstitial : 1; Listpage1 : 34",""
"SINAMS","AEG","AF","08/09/16","08/15/16","1","1","ECONOMY","698.62","473.7","1172.32","0","SGD","07/25/16 16:02","","AF - AF","AF - AF","0257 - 8242","8223 - 0256","22:50","06:45","22:50 - SIN :: 06:10 - CDG / 20:15 - CDG :: 21:25 - AMS","06:45 - AMS :: 08:00 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","","","KL","KL","1172.32","28:35","27:05","","AF0257 - AF8242","AF8223 - AF0256","Interstitial : 1; Listpage1 : 34",""
"SINAMS","CHP_SG","AY","08/09/16","08/15/16","1","1","ECONOMY","637","554.45","1191.45","0","SGD","07/25/16 16:04","","AY - AY","AY - AY","82 - 841","846 - 81","23:35","18:50","23:35 - SIN :: 06:35 - HEL / 08:10 - HEL :: 09:45 - AMS","18:50 - AMS :: 22:10 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","","","1191.45","16:10","15:50","","AY82 - AY841","AY846 - AY81","",""
"SINAMS","XPSG_LIVE","AY","08/09/16","08/15/16","1","1","Coach","637","558.2","1195.2","0","SGD","07/25/16 16:06","","AY - AY","AY - AY","82 - 841","846 - 81","23:35","18:50","23:35 - SIN :: 06:35 - HEL / 08:10 - HEL :: 09:45 - AMS","18:50 - AMS :: 22:10 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","R - R","O - O","","","1195.2","16:10","15:50","","AY82 - AY841","AY846 - AY81","",""
"SINAMS","ZUP","AF","08/09/16","08/15/16","1","1","Economy","749.9","458.1","1208","","SGD","07/25/16 16:04","","AF - AF","AF - AF","257 - 1240","8233 - 256","22:50","12:30","22:50 - SIN :: 06:10 - CDG / 07:20 - CDG :: 08:40 - AMS","12:30 - AMS :: 13:45 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","","","AF - AF","KL - AF","","","","","AF257 - AF1240","AF8233 - AF256","",""
"SINAMS","SKO_SG","AY","08/09/16","08/15/16","1","1","","656.5","558.2","1214.7","0","SGD","07/25/16 16:05","","AY - AY","AY - AY","82 - 841","846 - 81","23:35","18:50","23:35 - SIN :: 06:35 - HEL / 08:10 - HEL :: 09:45 - AMS","18:50 - AMS :: 22:10 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","AY - AY","AY - AY","1214.7","16:10","15:50","","AY82 - AY841","AY846 - AY81","",""
"SINAMS","CHP_SG","EK","08/09/16","08/15/16","1","1","ECONOMY","798","452.46","1250.46","0","SGD","07/25/16 16:04","","EK - EK","EK - EK","405 - 147","148 - 354","01:40","15:20","01:40 - SIN :: 04:50 - DXB / 08:05 - DXB :: 13:15 - AMS","15:20 - AMS :: 23:59 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","","","1250.46","17:35","17:40","","EK405 - EK147","EK148 - EK354","",""
"SINAMS","CHP_SG","MH","08/09/16","08/15/16","1","1","ECONOMY","1260","5.1","1265.1","0","SGD","07/25/16 16:04","","MH - MH","MH - MH","608 - 5632","5631 - 607","18:05","20:45","18:05 - SIN :: 19:10 - KUL / 23:20 - KUL :: 06:00 - AMS","20:45 - AMS :: 14:55 - KUL / 19:25 - KUL :: 20:25 - SIN","E","1","","","MH - KL","KL - MH","1265.1","17:55","17:40","","MH608 - MH5632","MH5631 - MH607","",""
"SINAMS","AEG","AY","08/09/16","08/15/16","1","1","ECONOMY","723.93","558.2","1282.13","0","SGD","07/25/16 16:02","","AY - AY","AY - AY","0082 - 0841","0846 - 0081","23:35","18:50","23:35 - SIN :: 06:35 - HEL / 08:10 - HEL :: 09:45 - AMS","18:50 - AMS :: 22:10 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","","","1282.13","16:10","15:50","","AY0082 - AY0841","AY0846 - AY0081","Interstitial : 1; Listpage1 : 34",""
"SINAMS","XPSG_LIVE","AF","08/09/16","08/15/16","1","1","Coach","834","458.1","1292.1","0","SGD","07/25/16 16:06","","AF - AF","AF - AF","257 - 1740","8233 - 256","22:50","12:30","22:50 - SIN :: 06:10 - CDG / 12:35 - CDG :: 13:50 - AMS","12:30 - AMS :: 13:45 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","V - L","L - T","","","1292.1","21:00","21:20","","AF257 - AF1740","AF8233 - AF256","",""
"SINAMS","XPSG_LIVE","KL","08/09/16","08/15/16","1","0","Coach","878","418","1296","0","SGD","07/25/16 16:06","","KL - KL","KL","2139 - 1224","835","22:50","20:55","22:50 - SIN :: 06:10 - CDG / 08:45 - CDG :: 10:00 - AMS","20:55 - AMS :: 15:35 - SIN","E","1","N - L","N","","","1296","17:10","12:40","","KL2139 - KL1224","KL835","",""
"SINAMS","CHP_SG","KL","08/09/16","08/15/16","1","0","ECONOMY","878","418.64","1296.64","0","SGD","07/25/16 16:04","","KL - KL","KL","2139 - 1230","835","22:50","20:55","22:50 - SIN :: 06:10 - CDG / 10:15 - CDG :: 11:35 - AMS","20:55 - AMS :: 15:35 - SIN","E","1","","","AF - KL","","1296.64","18:45","12:40","","KL2139 - KL1230","KL835","",""
"SINAMS","SKO_SG","EK","08/09/16","08/15/16","1","1","","798","504.1","1302.1","0","SGD","07/25/16 16:05","","EK - EK","EK - EK","353 - 149","148 - 354","10:25","15:20","10:25 - SIN :: 13:40 - DXB / 14:55 - DXB :: 20:00 - AMS","15:20 - AMS :: 23:59 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","EK - EK","EK - EK","1302.1","15:35","17:40","","EK353 - EK149","EK148 - EK354","",""
"SINAMS","XPSG_LIVE","EK","08/09/16","08/15/16","1","1","Coach","798","504.1","1302.1","0","SGD","07/25/16 16:06","","EK - EK","EK - EK","353 - 149","148 - 404","10:25","15:20","10:25 - SIN :: 13:40 - DXB / 14:55 - DXB :: 20:00 - AMS","15:20 - AMS :: 23:59 - DXB / 09:25 - DXB :: 20:55 - SIN","E","1","U - U","L - L","","","1302.1","15:35","23:35","","EK353 - EK149","EK148 - EK404","",""
"SINAMS","SKO_SG","KL","08/09/16","08/15/16","1","0","","886.78","418","1304.78","0","SGD","07/25/16 16:05","","KL - KL","KL","2139 - 1224","835","22:50","20:55","22:50 - SIN :: 06:10 - CDG / 08:45 - CDG :: 10:00 - AMS","20:55 - AMS :: 15:35 - SIN","E","1","","","AF - KL","KL","1304.78","17:10","12:40","","KL2139 - KL1224","KL835","",""
"SINAMS","ZUP","MH","08/09/16","08/15/16","1","1","Economy","1234.9","70.1","1305","","SGD","07/25/16 16:04","","MH - MH","MH - MH","610 - 5632","5631 - 605","21:15","20:45","21:15 - SIN :: 22:15 - KUL / 23:20 - KUL :: 06:00 - AMS","20:45 - AMS :: 14:55 - KUL / 16:30 - KUL :: 17:30 - SIN","E","1","","","MH - KL","KL - MH","","","","","MH610 - MH5632","MH5631 - MH605","",""
"SINAMS","ZUP","KL","08/09/16","08/15/16","1","0","Economy","898","418","1316","","SGD","07/25/16 16:04","","KL - KL","KL","2139 - 2002","835","22:50","20:55","22:50 - SIN :: 06:10 - CDG / 07:20 - CDG :: 08:40 - AMS","20:55 - AMS :: 15:35 - SIN","E","1","","","AF - AF","KL","","","","","KL2139 - KL2002","KL835","",""
"SINAMS","ZUP","EK","08/09/16","08/15/16","1","1","Economy","817.9","504.1","1322","","SGD","07/25/16 16:04","","EK - EK","EK - EK","353 - 149","148 - 354","10:25","15:20","10:25 - SIN :: 13:40 - DXB / 14:55 - DXB :: 20:00 - AMS","15:20 - AMS :: 23:59 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","EK - EK","EK - EK","","","","","EK353 - EK149","EK148 - EK354","",""
"SINAMS","AEG","KL","08/09/16","08/15/16","1","0","ECONOMY","910.91","418","1328.91","0","SGD","07/25/16 16:02","","KL - KL","KL","2139 - 2002","0835","22:50","20:55","22:50 - SIN :: 06:10 - CDG / 07:20 - CDG :: 08:40 - AMS","20:55 - AMS :: 15:35 - SIN","E","1","","","AF - AF","","1328.91","15:50","12:40","","KL2139 - KL2002","KL0835","Interstitial : 1; Listpage1 : 34",""
"SINAMS","XPSG_LIVE","MH","08/09/16","08/15/16","1","1","Coach","1260","70.1","1330.1","0","SGD","07/25/16 16:06","","MH - MH","MH - MH","610 - 5632","5631 - 5735","21:15","20:45","21:15 - SIN :: 22:15 - KUL / 23:20 - KUL :: 06:00 - AMS","20:45 - AMS :: 14:55 - KUL / 17:10 - KUL :: 18:10 - SIN","E","1","L - L","N - N","","","1330.1","14:45","15:25","","MH610 - MH5632","MH5631 - MH5735","",""
"SINAMS","AEG","EK","08/09/16","08/15/16","1","1","ECONOMY","831.04","504.1","1335.14","0","SGD","07/25/16 16:02","","EK - EK","EK - EK","0353 - 0149","0148 - 0354","10:25","15:20","10:25 - SIN :: 13:40 - DXB / 14:55 - DXB :: 20:00 - AMS","15:20 - AMS :: 23:59 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","","","1335.14","15:35","17:40","","EK0353 - EK0149","EK0148 - EK0354","Interstitial : 1; Listpage1 : 34",""
"SINAMS","SKO_SG","MH","08/09/16","08/15/16","1","1","","1272.6","70.1","1342.7","0","SGD","07/25/16 16:05","","MH - MH","MH - MH","608 - 5632","5631 - 605","18:05","20:45","18:05 - SIN :: 19:10 - KUL / 23:20 - KUL :: 06:00 - AMS","20:45 - AMS :: 14:55 - KUL / 16:30 - KUL :: 17:30 - SIN","E","1","","","MH - KL","KL - MH","1342.7","17:55","14:45","","MH608 - MH5632","MH5631 - MH605","",""
"SINAMS","AEG","MH","08/09/16","08/15/16","2","2","ECONOMY","920.79","449.7","1370.49","0","SGD","07/25/16 16:02","","MH - MH - MH","MH - MH - MH","0602 - 4503 - 4597","4586 - 4502 - 0613","06:40","15:20","06:40 - SIN :: 07:40 - KUL / 10:30 - KUL :: 13:30 - DXB / 15:15 - DXB :: 20:00 - AMS","15:20 - AMS :: 23:59 - DXB / 03:50 - DXB :: 15:05 - KUL / 17:25 - KUL :: 18:25 - SIN","E","1","","","EK - EK","EK - EK","1370.49","19:20","21:05","","MH0602 - MH4503 - MH4597","MH4586 - MH4502 - MH0613","Interstitial : 1; Listpage1 : 34",""
"SINAMS","CHP_SG","LH","08/09/16","08/15/16","1","1","ECONOMY","720","691.43","1411.43","0","SGD","07/25/16 16:04","","LH - LH","LH - LH","779 - 988","999 - 778","23:40","19:40","23:40 - SIN :: 06:20 - FRA / 09:25 - FRA :: 10:35 - AMS","19:40 - AMS :: 20:50 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","","","1411.43","16:55","14:40","","LH779 - LH988","LH999 - LH778","",""
"SINAMS","CHP_SG","QF","08/09/16","08/15/16","1","1","ECONOMY","930","486.5","1416.5","0","SGD","07/25/16 16:04","","QF - QF","QF - QF","8405 - 8147","8148 - 8354","01:40","15:20","01:40 - SIN :: 04:50 - DXB / 08:05 - DXB :: 13:15 - AMS","15:20 - AMS :: 23:59 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","EK - EK","EK - EK","1416.5","17:35","17:40","","QF8405 - QF8147","QF8148 - QF8354","",""
"SINAMS","XPSG_LIVE","LH","08/09/16","08/15/16","1","1","Coach","720","708.8","1428.8","0","SGD","07/25/16 16:06","","LH - LH","LH - LH","779 - 988","997 - 778","23:40","18:20","23:40 - SIN :: 06:20 - FRA / 09:25 - FRA :: 10:35 - AMS","18:20 - AMS :: 19:30 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","L - L","L - L","","","1428.8","16:55","16:00","","LH779 - LH988","LH997 - LH778","",""
"SINAMS","ZUP","QF","08/09/16","08/15/16","1","1","Economy","928.9","504.1","1433","","SGD","07/25/16 16:04","","QF - QF","QF - QF","8353 - 8149","8148 - 8354","10:25","15:20","10:25 - SIN :: 13:40 - DXB / 14:55 - DXB :: 20:00 - AMS","15:20 - AMS :: 23:59 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","EK - EK","EK - EK","","","","","QF8353 - QF8149","QF8148 - QF8354","",""
"SINAMS","XPSG_LIVE","QF","08/09/16","08/15/16","1","1","Coach","930","504.1","1434.1","0","SGD","07/25/16 16:06","","QF - QF","QF - QF","8353 - 8149","8150 - 8404","10:25","21:50","10:25 - SIN :: 13:40 - DXB / 14:55 - DXB :: 20:00 - AMS","21:50 - AMS :: 06:30 - DXB / 09:25 - DXB :: 20:55 - SIN","E","1","S - S","S - S","","","1434.1","15:35","17:05","","QF8353 - QF8149","QF8150 - QF8404","",""
"SINAMS","SKO_SG","LH","08/09/16","08/15/16","1","1","","727.2","708.8","1436","0","SGD","07/25/16 16:05","","LH - LH","LH - LH","779 - 986","999 - 778","23:40","19:40","23:40 - SIN :: 06:20 - FRA / 08:15 - FRA :: 09:25 - AMS","19:40 - AMS :: 20:50 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","LH - LH","LH - LH","1436","15:45","14:40","","LH779 - LH986","LH999 - LH778","",""
"SINAMS","SKO_SG","QF","08/09/16","08/15/16","1","1","","939.3","504.1","1443.4","0","SGD","07/25/16 16:05","","QF - QF","QF - QF","8353 - 8149","8148 - 8354","10:25","15:20","10:25 - SIN :: 13:40 - DXB / 14:55 - DXB :: 20:00 - AMS","15:20 - AMS :: 23:59 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","EK - EK","EK - EK","1443.4","15:35","17:40","","QF8353 - QF8149","QF8148 - QF8354","",""
"SINAMS","CHP_SG","EY","08/09/16","08/15/16","1","1","ECONOMY","1021","469.18","1490.18","0","SGD","07/25/16 16:04","","EY - EY","EY - EY","473 - 77","78 - 470","20:05","21:25","20:05 - SIN :: 23:35 - AUH / 09:15 - AUH :: 14:55 - AMS","21:25 - AMS :: 06:30 - AUH / 22:05 - AUH :: 09:50 - SIN","E","1","","","","","1490.18","24:50","30:25","","EY473 - EY77","EY78 - EY470","",""
"SINAMS","ZUP","LH","08/09/16","08/15/16","1","1","Economy","795.2","708.8","1504","","SGD","07/25/16 16:04","","LH - LH","LH - LH","779 - 986","999 - 778","23:40","19:40","23:40 - SIN :: 06:20 - FRA / 08:15 - FRA :: 09:25 - AMS","19:40 - AMS :: 20:50 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","LH - LH","LH - LH","","","","","LH779 - LH986","LH999 - LH778","",""
"SINAMS","CHP_SG","BA","08/09/16","08/15/16","1","1","ECONOMY","905","602.32","1507.32","0","SGD","07/25/16 16:04","","BA - BA","BA - BA","16 - 428","433 - 11","22:40","17:55","22:40 - SIN :: 05:10 - LHR / 06:45 - LHR :: 09:05 - AMS","17:55 - AMS :: 18:10 - LHR / 20:00 - LHR :: 16:05 - SIN","E","1","","","","","1507.32","16:25","16:10","","BA16 - BA428","BA433 - BA11","",""
"SINAMS","CHP_SG","GA","08/09/16","08/15/16","1","1","ECONOMY","950","574.62","1524.62","0","SGD","07/25/16 16:04","","GA - GA","GA - GA","86 - 9079","89 - 834","12:00","16:45","12:00 - SIN :: 18:55 - LHR / 21:00 - LHR :: 23:10 - AMS","16:45 - AMS :: 11:40 - CGK / 13:45 - CGK :: 16:35 - SIN","E","1","","","GA - KL","","1524.62","17:10","17:50","","GA86 - GA9079","GA89 - GA834","",""
"SINAMS","XPSG_LIVE","GA","08/09/16","08/15/16","1","1","Coach","950","593","1543","0","SGD","07/25/16 16:06","","GA - GA","GA - GA","86 - 9079","89 - 834","12:00","16:45","12:00 - SIN :: 18:55 - LHR / 21:00 - LHR :: 23:10 - AMS","16:45 - AMS :: 11:40 - CGK / 13:45 - CGK :: 16:35 - SIN","E","1","V - V","N - N","","","1543","17:10","17:50","","GA86 - GA9079","GA89 - GA834","",""
"SINAMS","SKO_SG","GA","08/09/16","08/15/16","1","1","","959.5","593","1552.5","0","SGD","07/25/16 16:05","","GA - GA","GA - GA","86 - 9079","89 - 834","12:00","16:45","12:00 - SIN :: 18:55 - LHR / 21:00 - LHR :: 23:10 - AMS","16:45 - AMS :: 11:40 - CGK / 13:45 - CGK :: 16:35 - SIN","E","1","","","GA - KL","GA - GA","1552.5","17:10","17:50","","GA86 - GA9079","GA89 - GA834","",""
"SINAMS","ZUP","BA","08/09/16","08/15/16","1","1","Economy","1034.7","605.3","1640","","SGD","07/25/16 16:04","","BA - BA","BA - BA","12 - 438","433 - 11","23:20","17:55","23:20 - SIN :: 05:50 - LHR / 13:10 - LHR :: 15:30 - AMS","17:55 - AMS :: 18:10 - LHR / 20:00 - LHR :: 16:05 - SIN","E","1","","","BA - BA","BA - BA","","","","","BA12 - BA438","BA433 - BA11","",""
"SINAMS","SKO_SG","BA","08/09/16","08/15/16","1","1","","1045.35","605.3","1650.65","0","SGD","07/25/16 16:05","","BA - BA","BA - BA","12 - 430","433 - 11","23:20","17:55","23:20 - SIN :: 05:50 - LHR / 08:25 - LHR :: 10:45 - AMS","17:55 - AMS :: 18:10 - LHR / 20:00 - LHR :: 16:05 - SIN","E","1","","","BA - BA","BA - BA","1650.65","17:25","16:10","","BA12 - BA430","BA433 - BA11","",""
"SINAMS","XPSG_LIVE","BA","08/09/16","08/15/16","1","1","Coach","1140","605.3","1745.3","0","SGD","07/25/16 16:06","","BA - BA","BA - BA","16 - 428","433 - 11","22:40","17:55","22:40 - SIN :: 05:10 - LHR / 06:45 - LHR :: 09:05 - AMS","17:55 - AMS :: 18:10 - LHR / 20:00 - LHR :: 16:05 - SIN","E","1","L - S","M - M","","","1745.3","16:25","16:10","","BA16 - BA428","BA433 - BA11","",""
"SINAMS","ZUP","EY","08/09/16","08/15/16","1","1","Economy","1379","472","1851","","SGD","07/25/16 16:04","","EY - EY","EY - EY","473 - 7308","78 - 470","20:05","21:25","20:05 - SIN :: 23:35 - AUH / 02:00 - AUH :: 07:10 - AMS","21:25 - AMS :: 06:30 - AUH / 22:05 - AUH :: 09:50 - SIN","E","1","","","EY - KL","EY - EY","","","","","EY473 - EY7308","EY78 - EY470","",""
"SINAMS","ZUP","LX","08/09/16","08/15/16","1","1","Economy","1170.2","683.8","1854","","SGD","07/25/16 16:04","","LX - LX","LX - LX","179 - 724","735 - 178","23:10","20:05","23:10 - SIN :: 06:10 - ZRH / 07:20 - ZRH :: 09:00 - AMS","20:05 - AMS :: 21:30 - ZRH / 22:45 - ZRH :: 17:20 - SIN","E","1","","","LX - LX","LX - LX","","","","","LX179 - LX724","LX735 - LX178","",""
"SINAMS","ZUP","GA","08/09/16","08/15/16","1","1","Economy","1240.3","627.7","1868","","SGD","07/25/16 16:04","","GA - GA","GA - GA","839 - 88","89 - 834","20:20","16:45","20:20 - SIN :: 21:15 - CGK / 22:30 - CGK :: 08:15 - AMS","16:45 - AMS :: 11:40 - CGK / 13:45 - CGK :: 16:35 - SIN","E","1","","","GA - GA","GA - GA","","","","","GA839 - GA88","GA89 - GA834","",""
